RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
2046.0000	3378.88167426	3993.20612865	3825.93238821	3797.26823593	3790.16951012	3792.99661221	3817.76183243	3763.84970297	3736.15594721	3694.13325591	3659.86530859	3657.48495818	3644.66638927	3675.99007848	3653.51439581	3638.30404293	3624.67286153	3615.11299013	3569.16058427	3615.37766613	3542.43770363	3498.18811936	3502.37282268	3452.68368340	3456.83120330	3458.74737988	3479.66758350	3555.98101758	3579.91952580	3687.45614874	3589.34872022	4188.14905581	4227.19280561	4270.92212325
2045.0000	3391.99511107	4005.10335152	3834.39690871	3812.63628590	3807.57144838	3794.20721590	3822.05766724	3768.36597569	3743.50893640	3717.05651587	3676.30943775	3673.67491847	3642.47304465	3684.67234778	3669.19562655	3650.86875515	3628.08928631	3626.24081072	3577.08209190	3619.98533219	3545.90876311	3522.54982226	3522.88960260	3454.48526730	3450.13824494	3474.66514013	3496.14973262	3572.54090482	3627.82975599	3677.24671665	3602.02454354	4204.25380986	4237.47191404	4286.45223270
2044.0000	3412.93588837	4021.52684245	3840.71158610	3827.96960806	3815.67037302	3795.53199848	3819.46966484	3769.14796271	3744.40589734	3736.70208068	3696.53886962	3691.37152233	3646.78833280	3696.89775018	3676.26025626	3661.85844125	3631.78237011	3635.22814775	3585.31245177	3624.05170277	3553.12342783	3547.38875816	3539.37290065	3443.80947182	3439.93789651	3483.77341300	3510.21637801	3576.35335005	3669.04613369	3666.40320032	3616.52538810	4220.54920576	4253.79170910	4298.03812547
2043.0000	3434.14999492	4034.67800176	3842.06014876	3834.24036781	3811.29182706	3790.26016996	3813.90203017	3763.68403008	3744.16528102	3742.87617159	3710.75919830	3708.92024892	3650.84468618	3712.54707920	3672.64037404	3669.85097416	3640.69259795	3643.51535951	3589.34178263	3620.89960593	3565.48104097	3566.23498955	3549.18278446	3428.90841056	3432.12820460	3476.92942037	3520.77373643	3563.43985199	3684.08675709	3655.18890617	3624.56256365	4230.41768349	4267.35533834	4298.37418707
2042.0000	3450.07900084	4035.86666083	3840.75470554	3827.75706738	3802.11752686	3777.62167477	3808.14877150	3751.18188617	3747.44691877	3738.06369219	3714.54060912	3723.45347902	3650.52037351	3728.51952078	3664.13615202	3675.74241646	3653.78329134	3652.68218736	3589.77905633	3608.97292993	3580.63241578	3574.20319604	3550.68716126	3420.95696023	3432.13855778	3458.97122398	3526.86502579	3543.06903629	3671.77616035	3643.16845959	3623.75792853	4231.41856156	4274.03336287	4285.29473364
2041.0000	3459.69516661	4026.23253423	3841.17229066	3815.88764511	3797.45277668	3765.53863659	3802.09802430	3733.59086971	3753.41709219	3731.86544275	3710.85622461	3732.40728249	3649.66893601	3739.02074503	3660.40912108	3680.67958432	3664.80130142	3659.99144653	3592.53721598	3595.06214873	3593.22797531	3570.75710998	3545.91107470	3425.96791160	3440.60388006	3443.61739183	3527.26127938	3534.26763577	3649.74827926	3631.12812578	3616.45644739	4229.68408313	4274.97240352	4263.78743027
2040.0000	3464.61042860	4017.68446925	3844.38906621	3812.86314813	3799.53154763	3765.59834315	3794.88139831	3715.61124720	3757.27895993	3730.29704895	3704.32566174	3734.40425109	3655.33305203	3740.13536833	3667.78544399	3685.79138800	3668.05292080	3659.48971169	3603.05158538	3588.17322354	3598.23096674	3560.28011575	3539.85902559	3441.23139159	3452.55320320	3440.40802532	3522.31532838	3550.52202532	3637.94888517	3621.13662232	3605.22504894	4234.42333518	4272.84315088	4243.06276689
2039.0000	3466.47305308	4021.70265325	3847.99218377	3828.21317365	3803.15207601	3783.36137049	3787.69642558	3703.77959396	3755.58809434	3731.79520327	3695.77037869	3729.01969088	3669.12214544	3734.06650141	3684.71820331	3692.66633435	3663.78031709	3649.02420293	3621.25438135	3591.58077738	3594.77258323	3548.62780032	3537.12828296	3459.95812433	3462.33711111	3448.69428792	3515.05853253	3586.36881491	3642.15831082	3616.31683231	3592.60403383	4247.37048741	4269.85600229	4231.26088688
2038.0000	3466.28306837	4037.85770028	3851.46646392	3858.44893294	3802.15966792	3811.71147067	3783.18792642	3704.04458181	3749.15344667	3731.61992333	3684.06216193	3717.06273259	3685.23537029	3726.45617701	3703.41755261	3701.48722874	3657.82627219	3635.09713385	3642.16393231	3602.07561598	3587.08233982	3538.98394676	3539.56475444	3477.81978584	3469.07978759	3462.72382660	3509.29180801	3620.89158190	3653.44462508	3620.19316233	3584.07793199	4259.84372158	4268.59253711	4231.47169237
2037.0000	3465.13916382	4054.29802289	3858.80180435	3889.68242260	3795.58099777	3834.00885273	3782.40616781	3718.02999881	3741.43739786	3727.47843090	3671.71591706	3702.01331205	3697.41124432	3718.86627310	3715.67683237	3708.51332274	3656.31571396	3628.58717326	3659.61725990	3615.45321615	3581.10033863	3531.31409543	3546.45104272	3493.27769266	3475.86958897	3478.44246172	3506.77701936	3636.24899216	3661.16586316	3634.39657473	3586.36858928	4261.99665779	4271.59411010	4241.16345700
2036.0000	3464.74487701	4059.48037206	3872.92160229	3908.30043870	3788.48548927	3836.30238290	3783.78907535	3740.77055028	3735.73431173	3721.22965270	3665.24450477	3690.60948621	3706.24772339	3706.81120165	3718.12814370	3708.11433903	3661.39470721	3635.00528783	3668.60189124	3630.14891500	3579.86304597	3525.03551860	3555.37717066	3503.00449746	3484.07342296	3494.17047670	3507.02238795	3632.59746817	3663.62653166	3656.10913430	3599.61281595	4253.94273691	4278.53413669	4254.72299302
2035.0000	3466.67764172	4052.99269508	3888.54584964	3909.81600794	3788.15230610	3819.11059590	3785.40414363	3763.15321703	3734.05237741	3717.58047452	3668.67761831	3690.33784328	3717.71339048	3687.61944510	3713.70573893	3699.29590025	3671.94781896	3649.98910474	3666.25541944	3645.34957399	3582.25237155	3521.04386529	3562.47459537	3501.15961311	3490.95239829	3508.12864187	3509.46472665	3624.55211330	3666.14927229	3678.59239511	3613.21535216	4245.74372202	4285.40851976	4266.99310399
2034.0000	3470.71138134	4044.99198150	3894.43636328	3899.04343601	3798.87937475	3797.89220607	3786.94558933	3778.19066178	3736.70216232	3721.57963326	3678.78124535	3704.58137152	3734.46480849	3667.94318072	3708.90164803	3688.94951037	3686.32139249	3664.68876705	3653.91585942	3657.98547611	3585.71969358	3521.18771516	3563.26278572	3485.77209622	3493.81638202	3518.78105882	3514.66307383	3624.69508466	3671.96778689	3695.32396841	3613.72102907	4246.51923830	4288.57538506	4275.47901334
2033.0000	3474.00753368	4045.63929281	3885.05190736	3883.56411104	3818.48121702	3790.50939542	3788.82321039	3785.66193203	3741.18244920	3734.86326065	3689.05546987	3729.12836824	3750.84854389	3659.00488620	3708.54674018	3686.14121853	3702.04819390	3673.95181130	3638.60145712	3663.49666266	3589.09781315	3526.70364349	3555.17631908	3464.35595509	3494.21612421	3526.91802854	3523.00132502	3632.54644182	3677.88772431	3703.99507116	3598.47083786	4255.45089825	4289.22954876	4280.45832965
2032.0000	3473.17963644	4055.51589191	3868.74155056	3867.87925657	3838.70706954	3802.25803649	3790.41466086	3790.61208505	3742.53136538	3752.49164207	3697.88243153	3753.44058007	3758.15635125	3663.81149515	3711.73344583	3692.87111513	3713.53121675	3677.81909815	3629.64040924	3659.38008783	3592.50392743	3537.28265973	3540.01974199	3449.96611714	3495.69436244	3534.60309777	3533.05611178	3638.86047082	3678.51060270	3706.76658596	3579.92638791	4264.05633610	4292.19611093	4283.85669756
2031.0000	3468.23631118	4066.22175996	3861.81594824	3853.15687519	3850.30330938	3822.10445332	3790.70057195	3797.40727947	3737.72110471	3764.98764369	3710.07360031	3766.66305969	3753.77654433	3673.01166874	3712.69171988	3702.17263150	3713.56799813	3676.50977046	3631.38479092	3647.50263909	3595.86075136	3550.77036619	3523.64462676	3450.31792393	3498.41034115	3541.62614059	3541.78557368	3637.38458187	3672.20905769	3707.37492109	3574.88316925	4265.39057308	4300.20409752	4287.73176621
2030.0000	3463.89062435	4069.65925798	3873.49158174	3840.85994358	3850.03331622	3833.49145584	3790.46586623	3805.55945558	3730.93463016	3766.24642261	3729.39597215	3764.59691768	3743.15354744	3675.99610492	3706.59213048	3705.91431467	3699.94457106	3667.67132839	3639.65814372	3633.68124464	3598.98287034	3563.50258091	3512.77808540	3461.59550198	3498.72969774	3545.06511549	3545.97392131	3630.37746190	3661.86020703	3708.40829724	3589.40264543	4259.38842977	4310.93012661	4292.63478210
2029.0000	3465.49764740	4066.05542918	3897.32631347	3834.97398234	3844.17821698	3829.24664672	3792.45909793	3811.22673671	3732.49031801	3759.89494844	3751.72496164	3752.64092101	3733.20830953	3673.65843551	3695.03071247	3703.00315189	3679.81704967	3650.90144224	3647.05799369	3625.47854358	3602.88761057	3572.02830863	3511.68535546	3473.49630161	3494.52235393	3543.31871230	3543.67774841	3624.13665164	3651.59625974	3710.78485349	3614.46437040	4250.60806937	4320.32495725	4296.90038929
2028.0000	3473.60087669	4063.03140609	3917.95025056	3840.01421603	3844.99817573	3816.78800562	3798.63679288	3812.01115117	3749.85416318	3756.21127193	3767.99133898	3742.19073015	3726.59859694	3676.63508988	3685.81845175	3699.12921995	3665.17478727	3633.66593048	3651.80890894	3628.63251491	3609.51385079	3575.60925253	3520.88529217	3479.43109750	3488.55172226	3539.03609429	3535.84007879	3621.99926056	3645.26056597	3714.87177059	3635.36156290	4243.83424470	4327.47184031	4298.49113737
2027.0000	3483.85149518	4067.81301278	3925.64360025	3856.92935535	3862.38335910	3809.98034112	3807.71945606	3809.58974544	3779.37188874	3762.07334378	3773.39206182	3742.71418822	3723.32606353	3691.68979294	3687.51273609	3700.22465495	3663.16922692	3629.19151685	3659.62548300	3642.77946156	3619.25795217	3576.82215808	3537.67718075	3481.00406168	3485.19868204	3536.59093560	3527.71382291	3622.41739671	3647.45972458	3721.58624934	3644.32034517	4242.73056786	4334.77385878	4298.44744910
2026.0000	3492.59940340	4080.94905166	3923.74733884	3881.08108874	3896.63824434	3816.54946671	3815.92348106	3807.82225602	3808.37442900	3775.05156788	3771.33811987	3755.19208989	3724.84209911	3713.63544721	3703.71777313	3708.07195532	3671.61920413	3645.71808743	3675.58532819	3659.93649884	3629.30007190	3578.89435363	3557.14247458	3483.55241323	3485.23755033	3537.36221887	3527.47297189	3622.01556418	3662.36774807	3732.09280895	3644.51430774	4250.14877342	4343.76668832	4301.56195132
2025.0000	3500.73362341	4096.65098144	3922.53868865	3904.27831266	3936.94513864	3832.52496612	3819.94374193	3809.07240909	3826.00545373	3787.83286247	3767.97172971	3771.78968931	3732.97663254	3731.76556677	3730.65686744	3721.06692111	3683.53265197	3677.35654577	3695.03872785	3669.44015097	3635.41355020	3582.53722372	3573.33683199	3489.33508935	3485.79583208	3538.96756621	3540.60872816	3618.82214521	3688.41440000	3745.81183418	3643.63900623	4266.68684332	4352.03870218	4311.79946651
2024.0000	3510.65846465	4107.52623681	3927.64000837	3919.31126922	3966.33465548	3847.12186046	3819.38931002	3812.68365626	3831.08846161	3796.61656479	3765.54536614	3781.84358126	3745.29987259	3741.14970542	3758.12142999	3736.02188737	3693.92467049	3706.83146032	3704.85566147	3666.97557799	3636.09271746	3586.30567270	3581.36560870	3495.89684365	3485.26970402	3539.06891881	3564.17141754	3613.05480423	3715.12282294	3758.52728832	3645.25998212	4288.67278406	4354.72174032	4326.93953486
2023.0000	3521.04756809	4108.84295733	3935.48804707	3923.72389576	3971.04450974	3852.31551209	3817.30802248	3816.27980830	3829.47701702	3803.19206818	3763.39810097	3779.38899593	3755.12284041	3745.19875911	3773.74852211	3748.29055028	3701.42176854	3718.94167387	3695.55698586	3659.07183028	3634.99956836	3590.18870872	3580.16052487	3499.99556721	3486.55077954	3538.57274431	3587.35520970	3606.72212010	3728.99514338	3763.67298680	3647.04623094	4309.49948002	4348.84568900	4339.56923742
2022.0000	3527.20248445	4100.47111801	3939.19818991	3920.37140044	3949.59349679	3849.01715863	3818.89027273	3817.55076042	3826.05738010	3809.59670400	3763.47761502	3766.59590800	3757.84880399	3749.16761918	3770.59541273	3752.77964580	3705.46755453	3712.63432751	3672.46578758	3657.28071390	3638.82242441	3597.37063617	3574.00994534	3501.58364566	3494.49746770	3540.35236861	3599.25935452	3603.54414902	3725.02835839	3757.37149542	3646.78220562	4324.19168541	4336.70839402	4344.43542124
2021.0000	3526.55079540	4087.20305660	3936.80670875	3914.63489794	3915.11746492	3845.87400102	3828.44941983	3814.95810595	3821.38259679	3813.73619494	3770.42830387	3751.19154380	3755.60090732	3754.80505126	3753.66597197	3747.46080494	3704.87019284	3700.68415850	3653.53936320	3667.02564672	3651.56328549	3610.65993156	3570.71112074	3503.53182369	3510.71053446	3545.31046732	3596.87558026	3608.29847107	3711.76731939	3742.82276754	3648.17108216	4332.32331931	4325.74793606	4343.79269472
2020.0000	3521.23779166	4077.28234165	3932.92710827	3910.56969955	3887.39313227	3852.42969882	3845.61426282	3808.24746158	3814.89471012	3811.98351338	3784.51101490	3740.81106052	3753.89365417	3761.60115100	3737.71600886	3735.46903797	3699.51224832	3697.98584693	3654.41600143	3682.54950962	3669.87268926	3627.00498528	3576.64916526	3508.13213450	3531.36649427	3550.44977936	3586.17297084	3624.12721606	3703.36616146	3728.69257999	3658.49267774	4336.33220025	4324.50227066	4344.53101635
2019.0000	3514.27895875	4078.38717985	3933.60320710	3909.00415807	3879.38096579	3871.96164029	3863.87536943	3799.58505981	3808.17730973	3804.92034520	3797.50515696	3739.03277594	3755.02774582	3769.88429083	3735.19665126	3722.13719158	3691.95859514	3709.90565896	3674.68823262	3693.19831350	3684.19107451	3637.35366536	3592.21624367	3514.52207157	3550.04032522	3551.29143966	3576.60749422	3648.99125546	3706.59666703	3722.23483246	3679.92093592	4338.22082291	4336.51703579	4351.04646084
2018.0000	3505.57567757	4092.92595640	3941.07578951	3908.66313144	3889.33849209	3899.18283406	3874.41321490	3793.71092174	3803.76448518	3798.51840459	3799.61702613	3745.40396189	3756.92472696	3780.14418398	3745.22584621	3710.42036947	3686.65200028	3730.55268875	3699.08628085	3694.12698611	3685.97199001	3634.13588927	3611.42005301	3519.56136894	3562.31231203	3546.67077184	3575.07395163	3674.89166410	3716.45161583	3724.23547892	3704.87571802	4338.97218557	4356.60391607	4362.16712516
2017.0000	3494.26550738	4116.70182741	3953.16384014	3908.40745710	3905.14111472	3924.14997714	3873.31484080	3795.16941556	3802.57326285	3799.26324397	3790.76993975	3757.78128561	3757.84272102	3790.35061250	3755.90727500	3700.99671292	3688.04266863	3750.05048729	3712.44270901	3690.25848035	3675.28012487	3619.62015152	3626.19111715	3521.01424941	3567.74305862	3541.43532774	3583.51089137	3691.90208233	3723.75994018	3730.82990888	3722.07089823	4340.17211589	4373.85966124	4373.89189916
2016.0000	3483.87786561	4142.30188334	3965.86676430	3908.01874083	3915.74885129	3938.77442118	3865.55260982	3804.24588996	3804.23412494	3808.85309726	3782.24342365	3773.75856179	3759.35244440	3796.51306545	3758.00928067	3696.45174342	3699.18055342	3762.17677063	3713.20149886	3690.28464089	3661.64052026	3605.90771452	3631.74784447	3519.87629046	3568.04452686	3543.78960538	3599.48691018	3694.39980745	3724.80207375	3738.86396206	3727.21720352	4343.88804760	4380.67958961	4382.74417023
2015.0000	3481.63988802	4163.53408637	3975.76752638	3907.40131641	3918.70666087	3940.73529220	3861.06318382	3816.19991015	3808.98407621	3823.54990354	3785.55994686	3790.10370424	3763.45171213	3796.79881344	3754.55752009	3702.37192448	3720.26351129	3766.24483849	3712.22037751	3697.91924830	3656.68083727	3605.31686597	3628.65789934	3519.69899530	3564.31629945	3558.65883037	3617.67766611	3684.27112469	3722.40324322	3747.76591608	3726.19493056	4349.98651919	4380.17017064	4386.50363478
2014.0000	3491.17622918	4176.65684617	3981.24573154	3906.20266786	3918.47795620	3932.88527684	3866.06451867	3825.72345281	3817.26844058	3837.51875625	3801.21405642	3802.25280047	3768.73181056	3794.15552935	3755.90032040	3722.32725168	3747.20649677	3764.52978681	3719.60642527	3709.11346944	3664.73128751	3620.09162698	3620.68396827	3523.58261727	3556.75885745	3582.89113708	3631.92841823	3668.62035415	3719.63079936	3756.68166320	3727.31396975	4354.86586166	4383.87652852	4384.57232857
2013.0000	3507.69379244	4179.01958569	3983.03090715	3904.65846194	3920.15663107	3920.49178053	3877.83473025	3832.43140899	3827.53861300	3846.41196997	3819.79305251	3806.18762569	3771.67416493	3794.05699163	3767.31982050	3752.84456131	3772.45552138	3759.64213363	3734.38465449	3716.49642385	3679.47308441	3641.26388373	3611.37769973	3531.68896071	3546.73457565	3607.25857727	3638.12021804	3654.75405743	3715.66888499	3762.54055055	3732.35972898	4354.46259058	4400.36233906	4379.58038770
2012.0000	3522.31529888	4169.23419454	3983.62032802	3903.97875049	3925.56031117	3909.17127316	3887.64093166	3841.20482392	3836.19646914	3849.13568082	3832.49916305	3801.88693466	3771.37476435	3799.86870505	3784.07676870	3784.99852573	3789.02935333	3753.62689590	3746.93825791	3715.42478005	3689.31350102	3657.03199769	3602.72322497	3541.58356140	3537.78152663	3623.61804498	3636.38357790	3647.00545256	3708.97542904	3763.08375717	3736.88812154	4348.47895243	4425.13417169	4377.20228731
2011.0000	3530.66916955	4150.02589142	3985.05156364	3905.00592061	3933.61552409	3903.73570593	3888.46373867	3856.55615478	3840.35221645	3847.94497500	3837.62509713	3794.67899954	3770.96958921	3810.67905935	3798.10007158	3810.52836225	3794.62069798	3747.94828481	3749.43650835	3706.42832650	3686.86352124	3661.90963124	3596.10638811	3550.65284851	3533.51503454	3630.14823067	3630.59646118	3646.66221910	3702.61781417	3761.27156109	3737.95604016	4340.53033053	4442.65252009	4381.94915530
2010.0000	3535.84336460	4129.60841858	3986.73350227	3906.87219551	3942.42533715	3906.76609299	3880.44029240	3876.91485769	3839.65026882	3847.07733279	3837.08190031	3792.11204911	3773.67011466	3823.10197657	3806.52080256	3825.37874674	3791.73041774	3743.86118505	3742.38127008	3693.78232381	3674.78779875	3658.69824943	3593.21214242	3557.52452267	3534.56784808	3629.97834955	3625.27707065	3652.59708886	3704.04928647	3764.61833068	3738.32956920	4334.00248636	4439.94981525	4392.88179543
2009.0000	3543.41096069	4117.68068768	3985.91235771	3908.11849663	3950.64380296	3917.14361874	3870.37225094	3894.88371098	3835.32378447	3850.01940787	3830.96121936	3798.55433169	3778.62203989	3834.35973408	3812.24835870	3828.74735167	3784.29209168	3743.08287236	3732.23786949	3682.88007934	3663.23066302	3653.56373434	3595.03135663	3561.06339841	3538.09527358	3626.10231549	3622.54124150	3660.94733903	3718.95702787	3778.73663009	3741.80996079	4329.14682650	4419.42235635	4404.72972158
2008.0000	3555.47329483	4118.53230175	3980.67889818	3909.32791694	3957.68893041	3930.13179574	3866.93229181	3903.05183606	3829.45832175	3856.88056437	3819.09474756	3812.43069219	3781.85464455	3843.58508447	3818.21671450	3821.95155744	3775.14498091	3747.45256916	3725.20843716	3678.14159273	3660.85242312	3650.27877521	3600.07938697	3559.44785693	3540.28242015	3618.97074029	3621.73919107	3665.64478572	3746.04812691	3801.27301299	3746.63857648	4325.25798967	4398.25807860	4413.33797164
2007.0000	3569.95376827	4128.22299323	3972.47437257	3913.50401093	3963.00253761	3939.63970984	3875.03295673	3899.52518801	3826.47328870	3864.21220728	3806.49362970	3828.33806882	3781.05768104	3851.04986657	3823.79206801	3809.28373053	3766.73937133	3756.55131727	3723.75719644	3681.57202171	3667.43004486	3648.32063573	3604.63820500	3552.29628496	3539.28379799	3608.75512532	3621.76029985	3661.97935714	3777.98558591	3822.43503763	3746.55481714	4324.57653143	4394.52754484	4418.94133559
2006.0000	3583.70420548	4139.07691738	3965.67419955	3922.90419104	3965.10248835	3941.44685817	3891.98255923	3888.59489987	3833.12704305	3867.79386063	3802.56796579	3841.22001787	3778.66203485	3857.00437553	3826.97860038	3797.45586420	3762.64078664	3765.64529071	3726.89375297	3692.13312993	3675.30538549	3644.97708083	3605.96962484	3543.92069820	3536.58196385	3598.27683293	3623.43783682	3651.21009201	3806.37857888	3832.12150939	3738.89011519	4331.67923120	4412.71527586	4424.15089323
2005.0000	3594.47714917	4146.72196515	3964.90346110	3936.00782031	3962.05583420	3935.54708297	3907.68558432	3877.23817055	3853.19375160	3866.01438915	3812.43428337	3848.39484220	3780.24812378	3861.15367998	3828.04929485	3791.49938561	3766.45198814	3767.97450796	3731.69418303	3706.52046752	3678.51208859	3638.95602043	3605.69191078	3542.06991985	3536.57170102	3592.41732316	3629.45636724	3641.08767922	3825.42216236	3827.79443795	3729.66811039	4348.07712157	4441.52521235	4430.30384087
2004.0000	3600.56826728	4152.20347945	3972.47774238	3948.72624440	3953.88231108	3926.21232359	3910.43448040	3871.07555831	3881.04398555	3860.86385456	3830.51811362	3848.89294855	3790.32238627	3862.46337028	3829.42590164	3791.39948183	3778.65556070	3760.92493339	3735.03961723	3721.06700028	3679.83854133	3632.67112794	3609.33472239	3550.96029081	3544.35429617	3594.59563638	3641.77657546	3640.31420609	3832.49510483	3816.42288601	3729.00907499	4368.94226760	4464.56468600	4436.56046268
2003.0000	3600.73304025	4157.74642422	3987.64955414	3958.70154646	3944.27723202	3919.25276953	3895.95682768	3872.16823791	3903.28743378	3855.86021226	3845.09189325	3842.99031390	3809.17014794	3859.30629193	3832.41727518	3794.29450282	3795.13145712	3749.67049401	3735.89444949	3733.33836331	3687.65419947	3631.20306307	3621.69457363	3565.91099061	3561.99660566	3604.10473885	3659.31580618	3651.65647703	3828.21846577	3808.50854668	3741.60161653	4387.18136467	4472.94648826	4441.48095723
2002.0000	3595.53398577	4162.36377829	4007.79699853	3967.49575006	3938.57145307	3917.83419352	3872.60162904	3879.00898116	3909.93688405	3853.01062782	3849.08785232	3833.32575531	3832.56484838	3850.95226947	3835.57420765	3799.53952396	3809.59101977	3743.30545309	3736.72026003	3742.42042029	3705.73715027	3638.33810321	3642.41706698	3577.41293135	3585.84281893	3616.72193883	3678.44609243	3670.53271395	3817.22993555	3809.26138304	3762.45553322	4400.74633805	4469.15089658	4444.52877994
2001.0000	3588.13845151	4163.42304176	4030.38816740	3978.15208543	3939.28143813	3920.36230143	3856.72162113	3888.51905844	3904.30993428	3851.69835506	3845.13719506	3825.14544687	3853.94398484	3840.24621588	3837.22272440	3809.33714403	3817.94182461	3747.04601628	3741.76920410	3748.40481673	3727.63117157	3653.27295635	3666.30427281	3581.66662469	3608.38348970	3627.83856554	3695.73062143	3690.28654486	3807.27394016	3815.37613506	3781.87906167	4414.18122646	4461.55652926	4446.86741457
2000.0000	3582.99284467	4162.36109939	4053.79862643	3991.39987039	3944.42233309	3923.05694859	3860.93798849	3899.14075955	3900.42128904	3850.64439575	3840.49281296	3823.26577912	3867.75599103	3834.42568962	3839.31780278	3823.61054118	3820.57833939	3758.93514629	3753.08257596	3751.99266082	3741.97615384	3671.62909594	3687.56043056	3585.35457803	3623.86756689	3635.62175543	3709.77653952	3708.29195037	3804.89411707	3820.65650592	3793.93628279	4432.09624322	4457.25966592	4451.71840744
1999.0000	3583.51847044	4166.56398375	4075.95195459	4005.01580673	3950.77733161	3924.96240799	3885.39996789	3912.25053737	3909.98593955	3851.03985778	3839.39265191	3827.91860630	3872.20447222	3840.96291837	3847.39834925	3836.47333812	3820.78603365	3773.82214417	3768.14991677	3754.13385425	3742.88089319	3689.70499373	3702.96764361	3597.97056437	3631.68381476	3641.79986492	3720.28137179	3726.57052919	3810.84334595	3823.73372353	3800.18269420	4452.49791541	4459.55676100	4462.87127540
1998.0000	3590.58361732	4183.08059237	4092.50650946	4016.40720461	3957.82692634	3929.54688604	3919.32700150	3929.34719740	3932.40219113	3857.17341031	3841.46983063	3834.34845811	3869.59292566	3860.46689597	3865.07170461	3840.59592479	3821.32563904	3788.60075744	3781.52559877	3755.22502709	3734.60411299	3706.72682235	3711.25237506	3620.06445411	3633.71722607	3649.14129027	3725.88921391	3746.94332533	3820.12477935	3828.15755978	3806.21317295	4468.31901708	4469.45907313	4480.60937348
1997.0000	3601.96701670	4209.83490085	4097.90052696	4024.76653173	3967.25165806	3940.36919343	3949.90094928	3947.17284212	3956.98704683	3872.84529258	3845.63366917	3837.42478537	3864.03168596	3883.86758560	3887.92908378	3835.67053503	3822.77448884	3802.52548109	3788.44256234	3754.56398724	3727.13917758	3722.43534054	3711.42048775	3641.42017453	3630.02103011	3657.52998504	3723.99905443	3766.52484952	3826.94480957	3834.79261760	3815.23636266	4475.16826166	4486.75658749	4498.77174198
1996.0000	3612.72356787	4234.57805322	4089.85347403	4030.73611832	3979.35023724	3955.55137405	3969.71680408	3957.30406299	3973.31004086	3896.59213198	3852.68274298	3836.73513821	3858.64897898	3898.62105254	3904.20248669	3830.99177049	3824.85254876	3814.43293607	3787.40195821	3751.45792675	3728.48601304	3734.00891182	3703.78645429	3651.66402335	3619.80291526	3662.78845581	3713.36163095	3778.66799058	3829.54117261	3837.53398947	3824.61605794	4475.53428748	4508.88968948	4508.09631035
1995.0000	3617.35472383	4244.57095022	4073.15789549	4035.21525189	3992.10681356	3967.77608333	3978.07940078	3953.35365788	3978.68628019	3921.11249282	3863.62147821	3836.95158425	3854.80188164	3899.21554946	3903.84568813	3837.89537588	3828.42456566	3822.90855823	3781.11346914	3747.58906938	3740.25049737	3737.77453622	3692.48041461	3651.17310297	3606.85629542	3660.57855664	3696.92868373	3778.73186287	3830.62143827	3830.10572411	3828.17504062	4474.53434599	4530.36481450	4504.64516547
1994.0000	3613.66554789	4238.17874620	4057.95414786	4039.30410130	4004.32383500	3970.24475738	3978.53913159	3939.35353073	3977.30939071	3938.48290447	3877.12205714	3843.47683036	3853.25234593	3891.44969232	3888.51124643	3858.83345614	3835.26896245	3829.76193536	3776.11816233	3747.74361230	3757.86354675	3734.53089499	3684.75235446	3650.23730507	3600.76322725	3652.10000285	3681.70317039	3769.19366930	3834.36668696	3816.36720887	3822.26791189	4473.31391945	4545.47261535	4494.78782602
1993.0000	3605.31220762	4226.60849262	4053.02539101	4044.70330483	4017.48783555	3962.42211725	3976.46483775	3928.99003384	3974.28758978	3946.26821627	3889.83518409	3858.08202596	3855.00426291	3885.83417690	3872.06869305	3883.89746234	3845.77921754	3840.40298423	3779.95898768	3756.72057818	3773.46514993	3731.29981500	3685.93910627	3658.22915572	3609.53901705	3645.07484790	3674.92763755	3758.89456488	3843.59510873	3809.49910537	3810.32602280	4468.95289610	4552.68078158	4490.35875822
1992.0000	3600.00481789	4223.92209298	4060.11581397	4052.87745569	4032.33731845	3950.48182858	3977.07031806	3934.33234884	3970.72825958	3948.24122511	3898.67847109	3878.41326241	3860.53488279	3887.22159941	3869.53786186	3898.62647574	3857.64340250	3857.79189214	3795.67604466	3774.48331909	3780.28932693	3735.72650983	3694.97245316	3674.91104837	3631.16478017	3647.73989835	3679.36946232	3756.34195041	3858.54597419	3818.18875093	3801.25049483	4460.86675851	4556.04433409	4498.19199554
1991.0000	3604.56331509	4235.47991461	4074.33645024	4063.44428402	4044.41865660	3943.48050904	3983.00566658	3955.23045419	3963.32391929	3949.35083897	3902.27135832	3900.75521092	3868.85838601	3891.68152275	3884.10210643	3896.23537581	3867.50100224	3876.27773882	3817.94118976	3794.54730251	3777.50809601	3748.51873521	3705.44103932	3691.97520028	3654.46526633	3661.43181953	3691.66495256	3762.86436695	3876.43539326	3835.33102716	3802.21330841	4454.96790098	4561.45568256	4514.72182443
