

, Lambda = 10000.0, Ratio = 0.05, Itermax = 10
RamanShift (cm-1)	00:00:27	00:01:30	00:02:00	00:02:30	00:03:00	00:03:30	00:04:00	00:04:30	00:05:00	00:05:30	00:06:00	00:06:30	00:07:00	00:07:30	00:08:00	00:08:30	00:09:00	00:09:30	00:10:00	00:10:30	00:11:00	00:11:30	00:12:00	00:12:30	00:13:00	00:13:30	00:14:00	00:14:30	00:15:00	00:15:30	00:16:00	00:16:30	00:17:00	00:17:30
1.8970000e+03	-3.2057920e+01	2.6819895e+00	-2.1561014e+01	-1.4286995e+01	1.4839091e+01	-7.7099904e+00	-1.6924462e+01	2.0753790e+01	-2.2747831e+01	-2.0441157e+01	3.6792264e+01	1.0763270e+01	3.3993910e-01	-1.4075877e+01	-3.7303222e+01	-2.7446173e+01	-5.9944193e+00	-3.9385401e+00	1.3517585e+00	-1.3486188e+01	1.6508130e+01	1.1921397e+01	2.9404405e+01	-5.9565605e+00	-1.7303004e+01	2.2328961e+01	-1.2725431e+01	2.1730748e+00	-7.3576825e+00	-2.5582338e+01	-2.9579597e+01	9.1371086e+00	-4.8017864e+00	-5.5497710e+00
1.8960000e+03	-2.6603083e+01	-2.7807120e+00	-2.9229244e+01	-2.2380626e+01	2.2663461e+01	1.1985726e+01	-1.0601571e+01	2.4929053e+01	-1.9520414e+01	-1.3756912e+01	3.2692099e+01	2.1317438e+01	1.7162547e+01	-9.8872245e+00	-3.2867438e+01	-2.1441931e+01	3.2508734e+00	-1.9741674e+01	1.3874094e+01	-1.7019361e+01	2.2104298e+01	7.7004609e+00	3.6076641e+01	1.7196388e+00	-9.1396014e+00	2.2353329e+01	5.3272281e-01	8.6538686e+00	7.5988206e-01	-3.8055541e+01	-1.5962424e+01	1.3151009e+01	4.9727606e-01	-9.0248273e+00
1.8950000e+03	-1.0113624e+01	-5.1360443e+00	-3.2439392e+01	-2.2958781e+01	2.8297398e+01	3.0381039e+01	1.2681260e+00	3.4126729e+01	2.1159234e+00	-7.3477123e+00	1.9888867e+01	2.4873661e+01	3.2657630e+01	-3.7637316e-01	-2.4509953e+01	-1.7944392e+01	3.7070299e+00	-2.3362229e+01	2.4534218e+01	-1.4019785e+01	2.2984914e+01	5.2338450e+00	3.4410785e+01	5.5507835e+00	6.1808901e-01	1.9618598e+01	2.4114339e+01	1.3958487e+01	1.3296488e+01	-3.4610636e+01	-4.5711315e+00	1.2771674e+01	6.0179143e+00	-1.1788963e+01
1.8940000e+03	7.9845795e+00	-2.4170722e+00	-3.0498175e+01	-1.5487033e+01	2.6157117e+01	4.0405654e+01	1.0680037e+01	4.1972848e+01	2.7975555e+01	5.2920811e-01	6.8434056e+00	1.9017774e+01	3.9867884e+01	5.3738360e+00	-1.3070898e+01	-1.8632383e+01	-9.7432312e+00	-1.4921243e+01	3.2854528e+01	-1.0289501e+01	1.9435744e+01	4.5145145e+00	2.2642416e+01	4.0660675e-01	1.1206720e+01	1.4931063e+01	4.1223078e+01	1.6982692e+01	2.6211759e+01	-2.1932115e+01	4.9234955e+00	9.7204959e+00	8.9085108e+00	-1.6850871e+01
1.8930000e+03	1.7125908e+01	4.6093946e+00	-2.6035005e+01	-6.2073285e-01	1.5999929e+01	4.0984644e+01	1.3748073e+01	4.1695267e+01	4.1615226e+01	9.7622470e+00	-9.7068700e-01	8.9271739e+00	3.7215991e+01	3.8482029e+00	-7.9587521e-01	-2.0118938e+01	-3.0007551e+01	5.5799384e-01	3.6803508e+01	-1.0632033e+01	1.4939166e+01	2.3923212e+00	4.5404933e+00	-1.1064789e+01	2.0226930e+01	1.2484526e+01	4.0089529e+01	1.9012737e+01	3.3267498e+01	-7.1993464e+00	1.2794788e+01	7.2156133e+00	7.5461238e+00	-2.5535761e+01
1.8920000e+03	1.4627292e+01	1.3144833e+01	-2.2557632e+01	1.8769710e+01	4.9097007e+00	3.6644185e+01	1.3504102e+01	3.3083158e+01	3.6077689e+01	1.4576358e+01	-5.6371758e+00	2.4087945e+00	2.7170580e+01	2.1463007e-01	1.0318925e+01	-1.6297408e+01	-4.1838449e+01	1.6495675e+01	3.2402035e+01	-1.4474246e+01	1.3452597e+01	-4.2240596e+00	-1.2876627e+01	-2.0652071e+01	2.6488445e+01	1.5767481e+01	2.3662349e+01	2.2133965e+01	3.1422017e+01	5.4844789e+00	1.6369956e+01	6.4759668e+00	1.9349785e+00	-3.5467431e+01
1.8910000e+03	7.7645791e+00	2.0465626e+01	-2.0455421e+01	3.6857099e+01	5.6109502e-01	3.3895871e+01	1.5207272e+01	2.3383997e+01	1.7049609e+01	9.3419055e+00	-1.3020043e+01	2.2697884e+00	1.3817031e+01	1.6355441e+00	2.0190594e+01	-2.6018058e+00	-3.4420188e+01	2.7905047e+01	1.8905816e+01	-1.8431104e+01	1.5453413e+01	-1.3673464e+01	-2.3147635e+01	-2.2021597e+01	3.1031881e+01	2.3976579e+01	5.5446121e+00	2.7343049e+01	2.3195926e+01	1.4125034e+01	1.2440676e+01	5.6382883e+00	-5.7919462e+00	-4.1417243e+01
1.8900000e+03	6.5904719e+00	2.5654979e+01	-1.6383766e+01	4.7776151e+01	2.6173113e+00	3.5924367e+01	1.9988384e+01	2.0158159e+01	-3.2147876e+00	-3.2890175e+00	-2.5530320e+01	4.1347107e+00	1.7405187e+00	8.1447804e+00	2.9188025e+01	1.9511760e+01	-1.1604928e+01	3.2123072e+01	2.8170075e+00	-2.0728244e+01	1.6846714e+01	-1.9109766e+01	-2.3111259e+01	-1.5800184e+01	3.4256365e+01	3.2220319e+01	-2.7744192e+00	3.3128467e+01	1.3616739e+01	1.6537741e+01	1.9010148e+00	2.2743716e+00	-1.1966846e+01	-3.9009999e+01
1.8890000e+03	1.4826398e+01	2.9305808e+01	-7.0394579e+00	4.9955387e+01	2.6178605e+00	3.9075401e+01	2.3654413e+01	2.3596334e+01	-1.5071523e+01	-1.3106807e+01	-3.9338542e+01	2.2532059e+00	-5.5904734e+00	1.1840288e+01	3.5252241e+01	4.1573837e+01	1.0409318e+01	2.8026952e+01	-6.1140362e+00	-2.1057017e+01	1.2381845e+01	-1.4004008e+01	-1.3628879e+01	-7.9505807e+00	3.3876273e+01	3.4957418e+01	-2.8356490e-01	3.5795371e+01	5.6765562e+00	1.0578660e+01	-9.0931665e+00	-3.8857883e+00	-1.3749716e+01	-2.8698440e+01
1.8880000e+03	2.7564199e+01	3.1590599e+01	7.0353508e+00	4.6451988e+01	-6.8390644e+00	3.5419502e+01	2.1552124e+01	2.6865536e+01	-1.6923586e+01	-1.2135629e+01	-4.7902526e+01	-3.1921884e+00	-8.7488494e+00	6.0095072e+00	3.4610078e+01	5.3211351e+01	1.7000179e+01	1.6242957e+01	-4.2046260e+00	-1.7282577e+01	8.7550659e-01	1.4485746e+00	1.5228560e+00	-4.3869675e+00	2.7771040e+01	2.9733276e+01	6.3014501e+00	3.1996548e+01	-5.3896035e-01	-3.0823944e+00	-1.3092779e+01	-1.1343950e+01	-1.1520863e+01	-1.6062800e+01
1.8870000e+03	3.6632115e+01	3.1133146e+01	2.1658562e+01	4.0697475e+01	-2.3749083e+01	2.0798088e+01	1.4115968e+01	2.3786598e+01	-1.3922864e+01	-2.2887857e+00	-4.7041088e+01	-5.7587159e+00	-1.2970245e+01	-6.0370583e+00	2.6744941e+01	4.9973554e+01	8.1043839e+00	5.0463145e-01	1.5121230e+00	-5.5673780e+00	-1.2448433e+01	1.9484709e+01	1.7762276e+01	-7.2443962e+00	1.8091784e+01	1.8575364e+01	1.0888511e+01	2.1775842e+01	-4.7763200e+00	-1.9131387e+01	-6.6942535e+00	-1.8897611e+01	-8.4851150e+00	-7.1344854e+00
1.8860000e+03	3.7106774e+01	2.6439261e+01	3.2262912e+01	3.3296333e+01	-3.8106313e+01	5.7488265e-01	7.2278542e+00	1.4919061e+01	-1.2012000e+01	7.7396383e+00	-3.6900424e+01	-5.1869712e-02	-2.3260185e+01	-1.3028345e+01	1.7443550e+01	3.6428377e+01	-2.2361772e+00	-1.2712829e+01	-8.2885827e-01	1.4618881e+01	-1.9010403e+01	3.0393346e+01	3.1326975e+01	-1.4541994e+01	1.0085132e+01	6.2120255e+00	1.2419467e+01	9.4554502e+00	-4.2100976e+00	-2.9421245e+01	7.3200167e+00	-2.5569468e+01	-7.1535245e+00	-2.8206678e+00
1.8850000e+03	2.9274424e+01	1.8433873e+01	3.6610670e+01	2.3987973e+01	-4.0824184e+01	-1.4217391e+01	6.9624928e+00	5.8045406e+00	-1.2584666e+01	1.2215646e+01	-2.0690016e+01	1.1477609e+01	-3.7550249e+01	-7.0162351e+00	1.4632506e+01	2.1556890e+01	4.7907611e-01	-1.7972172e+01	-1.6528229e+01	3.6980743e+01	-1.3275693e+01	2.9332441e+01	3.9392689e+01	-2.1446461e+01	6.2450554e+00	-3.5330176e+00	1.2658270e+01	1.2696714e+00	4.4050425e+00	-2.7371598e+01	2.2072875e+01	-2.8458376e+01	-6.0680143e+00	1.4825993e+00
1.8840000e+03	1.6364209e+01	1.0684568e+01	3.5499277e+01	1.5412002e+01	-3.0766016e+01	-1.7239817e+01	1.4094539e+01	5.6537842e-01	-1.2144401e+01	1.3489160e+01	-2.5353461e+00	1.9974171e+01	-4.5877991e+01	8.4425052e+00	2.0541782e+01	1.1770509e+01	1.7676808e+01	-1.5093452e+01	-3.8160602e+01	5.1924664e+01	2.6617907e+00	1.8792500e+01	3.9713956e+01	-2.1942707e+01	3.6609578e+00	-1.0284771e+01	1.2398064e+01	1.2341488e+00	1.9638849e+01	-1.1622087e+01	3.0729755e+01	-2.2958060e+01	-5.5219304e-01	1.0090527e+01
1.8830000e+03	1.8513675e+00	6.2016510e+00	3.2143080e+01	1.2413345e+01	-1.4337521e+01	-1.2276852e+01	2.3922988e+01	-1.5024301e+00	-6.7340634e+00	1.7412201e+01	1.4137696e+01	1.8482030e+01	-3.8316887e+01	2.1915381e+01	2.9030255e+01	8.3767159e+00	3.7352894e+01	-8.9773650e+00	-5.0597777e+01	5.4103587e+01	2.0232875e+01	5.9216295e+00	3.1712539e+01	-1.1505764e+01	-1.2035425e+00	-1.6355829e+01	1.0915093e+01	8.1526080e+00	3.3210974e+01	1.3185838e+01	3.0145628e+01	-7.4020657e+00	1.2616438e+01	2.1235521e+01
1.8820000e+03	-1.1335553e+01	4.1384527e+00	3.0179795e+01	1.6583851e+01	-4.4355926e-02	-7.6988192e+00	3.1264692e+01	-3.3736716e+00	3.5291819e+00	2.5036339e+01	2.7360204e+01	8.4233284e+00	-1.4496421e+01	2.5075959e+01	3.1257051e+01	9.8041315e+00	4.6399678e+01	-4.5636665e+00	-4.3163898e+01	4.6120500e+01	3.0319105e+01	-2.1201129e+00	1.8459016e+01	9.5585805e+00	-6.2879821e+00	-2.3427265e+01	7.8686813e+00	1.6119581e+01	3.4675389e+01	3.8235313e+01	2.2475567e+01	1.2585196e+01	3.0974136e+01	2.7982393e+01
1.8810000e+03	-2.0179224e+01	7.1670703e-01	3.0190545e+01	2.2647698e+01	6.7400298e+00	-7.2313038e+00	3.5029441e+01	-5.6399624e+00	1.4452773e+01	3.0053355e+01	3.6269860e+01	-2.0831021e+00	1.5065349e+01	1.9527351e+01	2.3438999e+01	1.4044345e+01	4.2465353e+01	-2.2151067e+00	-1.8618909e+01	3.5311693e+01	2.8946460e+01	-1.6432901e+00	6.2012637e+00	3.4725437e+01	-5.0058306e+00	-3.0016140e+01	4.0913968e+00	1.8629327e+01	2.0045378e+01	5.3956975e+01	1.3882656e+01	2.6294659e+01	4.7010536e+01	2.5134772e+01
1.8800000e+03	-2.1117655e+01	-5.8425926e+00	2.7683344e+01	2.1923727e+01	5.9977222e+00	-8.2624492e+00	3.7685614e+01	-5.0777240e+00	2.2249575e+01	2.4784709e+01	4.0144696e+01	-5.7078040e+00	3.7187549e+01	1.3943588e+01	9.0080268e+00	1.9281691e+01	3.3683305e+01	1.4068438e+00	8.8735939e+00	2.7952048e+01	1.8529887e+01	6.3995949e+00	2.0563706e-02	5.4033280e+01	5.6576222e+00	-3.2240265e+01	3.9665980e-01	1.3461459e+01	-3.5391469e+00	5.4355973e+01	1.0605013e+01	2.5964158e+01	5.3617084e+01	1.4673900e+01
1.8790000e+03	-1.1073560e+01	-1.1845185e+01	1.6637156e+01	1.0038671e+01	2.0015640e+00	-8.2552921e+00	4.1021232e+01	2.0937140e+00	2.7657406e+01	8.6886389e+00	3.8407467e+01	-1.5615667e+00	4.5283399e+01	1.6118743e+01	-5.3303000e+00	2.4500377e+01	2.8105716e+01	8.2676179e+00	2.5238949e+01	2.6228697e+01	4.9171991e+00	1.7549098e+01	-4.1648408e-01	5.9742008e+01	1.9562902e+01	-2.6951004e+01	-3.3512835e+00	4.2499497e+00	-2.2261679e+01	4.0659690e+01	1.4770871e+01	1.2794255e+01	4.9438107e+01	4.1055449e+00
1.8780000e+03	9.8491601e+00	-1.0855484e+01	-2.9545420e+00	-8.8474243e+00	-2.6928713e-01	-9.1594573e+00	4.3594967e+01	1.5220008e+01	3.4982604e+01	-9.0934330e+00	3.2094505e+01	5.7063420e+00	4.1072542e+01	2.7307326e+01	-1.4344605e+01	3.0334147e+01	2.5178709e+01	1.5795052e+01	2.7157434e+01	2.8630999e+01	-6.4132645e+00	2.6754436e+01	2.7625167e-01	5.0778893e+01	2.5542666e+01	-1.4274054e+01	-7.4424003e+00	-2.8098990e+00	-2.5804547e+01	2.1253266e+01	2.3308188e+01	-4.9114389e+00	3.8988593e+01	-6.0470287e-02
1.8770000e+03	3.5893545e+01	-6.1115059e-01	-2.1883786e+01	-2.5347315e+01	1.0399853e+00	-1.3549758e+01	4.2524842e+01	2.7182540e+01	4.6710037e+01	-1.6165397e+01	2.4560228e+01	1.1253428e+01	2.9401108e+01	4.1672630e+01	-1.6180605e+01	3.7545456e+01	1.8072840e+01	1.9206383e+01	2.2126176e+01	3.1386947e+01	-1.2562460e+01	3.1433157e+01	-1.0213633e+00	3.2792223e+01	1.7404727e+01	2.0880837e+00	-1.1101042e+01	-3.9586710e+00	-1.4251534e+01	6.3604760e+00	3.0890638e+01	-1.8658117e+01	2.7603280e+01	3.1107526e+00
1.8760000e+03	5.6686455e+01	1.3235880e+01	-2.8512624e+01	-3.2178742e+01	3.9727723e+00	-1.8703381e+01	3.6644515e+01	2.8262413e+01	5.9546791e+01	-7.1402111e+00	1.9191310e+01	1.4203901e+01	1.3871924e+01	4.9625520e+01	-1.2171456e+01	4.3380321e+01	3.0687597e+00	1.6403976e+01	1.8786781e+01	2.9997348e+01	-1.3736633e+01	3.2342103e+01	-2.4743127e+00	1.4133238e+01	-4.3923548e-01	1.6264458e+01	-1.2647028e+01	2.6988291e-01	3.7290679e+00	8.6699162e-01	3.3997873e+01	-2.4289531e+01	1.6864767e+01	1.0043229e+01
1.8750000e+03	6.2849912e+01	2.1205940e+01	-1.9725858e+01	-2.8806715e+01	6.1859197e+00	-1.8093066e+01	2.6894381e+01	1.4016146e+01	6.6763444e+01	1.1255124e+01	1.5911489e+01	1.7209074e+01	-2.1965052e+00	4.3483682e+01	-6.0830001e+00	4.1233756e+01	-1.4966325e+01	9.9762971e+00	1.8614411e+01	2.1503909e+01	-1.2456541e+01	3.1561373e+01	-6.7879402e-01	9.7508056e-01	-1.6921660e+01	2.2568171e+01	-1.0812582e+01	7.3497551e+00	1.8151488e+01	1.7256876e+00	3.2357374e+01	-2.1152638e+01	5.6346553e+00	1.6945500e+01
1.8740000e+03	5.2269282e+01	1.8302351e+01	-4.0785733e+00	-2.0171037e+01	8.7300335e+00	-9.2301629e+00	1.4258363e+01	-9.4533453e+00	6.4643741e+01	2.5235114e+01	1.0995716e+01	2.2649748e+01	-1.3311914e+01	2.3339755e+01	-2.4785600e+00	2.6786027e+01	-2.6461387e+01	4.7139719e+00	1.7849530e+01	6.7434157e+00	-1.1270740e+01	2.9870333e+01	3.3893429e+00	-4.9860533e+00	-2.3238606e+01	1.8628705e+01	-5.6766762e+00	1.5379973e+01	2.3143962e+01	2.5255869e+00	2.7405213e+01	-9.7422222e+00	-5.0353674e+00	2.2618708e+01
1.8730000e+03	3.1199759e+01	8.2564856e+00	6.6422567e+00	-1.1888220e+01	1.5397760e+01	2.5679402e+00	-8.4947226e-01	-2.8716161e+01	5.5529573e+01	2.5238217e+01	1.4224986e+00	2.9377570e+01	-1.3844940e+01	-1.2351041e+00	-4.0483032e+00	4.6505730e+00	-2.5268751e+01	3.9070964e+00	1.5748085e+01	-9.6575341e+00	-1.0014199e+01	2.6486628e+01	3.9582565e+00	-5.1457161e+00	-1.8393279e+01	8.0043219e+00	1.3818786e+00	2.2618473e+01	1.7634602e+01	2.7448839e-01	2.0691316e+01	7.9107446e+00	-1.0101001e+01	2.7748629e+01
1.8720000e+03	9.1340231e+00	-4.3750899e-01	8.1024100e+00	-6.5862413e+00	2.7837592e+01	9.8586042e+00	-1.6285812e+01	-3.3044997e+01	4.3541863e+01	1.3465979e+01	-1.0813777e+01	3.2881630e+01	-3.6685424e+00	-1.7139899e+01	-9.7656831e+00	-1.3502534e+01	-1.2633698e+01	7.8523207e+00	1.7449273e+01	-2.2009450e+01	-5.5946436e+00	2.1178754e+01	-3.0498108e+00	-1.0287577e+00	-7.8778589e+00	-7.4411751e-01	8.0697073e+00	2.5654551e+01	4.3175178e+00	-2.8126244e+00	1.4196527e+01	2.6338058e+01	-5.2976326e+00	3.2376226e+01
1.8710000e+03	-7.2712737e+00	-2.4785608e+00	5.1270262e+00	-3.8058092e+00	4.1856453e+01	1.1078245e+01	-2.6632509e+01	-2.2330842e+01	2.8337392e+01	7.6081262e-01	-1.9571706e+01	2.8589172e+01	9.9466728e+00	-1.8067139e+01	-1.5625548e+01	-1.8982402e+01	5.1568129e+00	1.4502934e+01	2.7183688e+01	-2.6512695e+01	4.1723428e+00	1.5631291e+01	-1.4233243e+01	6.8123793e+00	1.2824540e+00	1.7274619e-01	1.1558279e+01	2.0414926e+01	-1.0407754e+01	-3.5268503e+00	1.0973305e+01	3.7720012e+01	6.8025203e+00	3.4458607e+01
1.8700000e+03	-1.5924940e+01	1.1415182e-01	4.1760319e+00	-2.2512595e+00	4.9253173e+01	1.0850473e+01	-2.6385132e+01	-5.8223791e+00	5.5827926e+00	-4.1045224e+00	-1.9907174e+01	1.5491883e+01	1.8138447e+01	-9.8912236e+00	-1.7074131e+01	-1.3476728e+01	2.0978352e+01	2.0312062e+01	4.0680472e+01	-2.2161951e+01	1.6114103e+01	1.1827480e+01	-2.0960274e+01	1.6913236e+01	4.3237746e+00	1.1063284e+01	9.3449560e+00	6.1782700e+00	-1.7597677e+01	-1.8570315e+00	1.3633930e+01	3.6983171e+01	1.7457827e+01	3.0947656e+01
1.8690000e+03	-1.7566272e+01	1.0993090e+00	6.0216812e+00	-1.6824586e+00	4.3629451e+01	1.2800857e+01	-1.6035265e+01	5.8387093e+00	-2.5330666e+01	-2.2861883e+00	-1.2234361e+01	-2.6965967e+00	1.8302216e+01	-5.1641841e+00	-1.1017668e+01	-5.8339657e+00	2.9149044e+01	2.0967808e+01	4.7153341e+01	-1.0259002e+01	2.2371927e+01	9.2504366e+00	-1.7637681e+01	2.4877075e+01	-2.1293094e-02	2.3703220e+01	6.7959794e-01	-1.2201040e+01	-1.0889828e+01	-1.0878513e-01	2.1477406e+01	2.6357536e+01	1.9447057e+01	2.0443867e+01
1.8680000e+03	-1.5001593e+01	-3.4346005e+00	5.9255584e+00	-3.1397083e+00	2.5006285e+01	1.4461744e+01	-4.3663810e+00	6.8415158e+00	-5.5929725e+01	-2.3187983e+00	-1.4457264e+00	-1.9553077e+01	1.5079364e+01	-1.1574739e+01	3.0119576e+00	-2.9143679e+00	2.6804831e+01	1.3381561e+01	3.9248647e+01	5.7525168e+00	1.7078321e+01	4.6898182e+00	-7.0343635e+00	2.4918473e+01	-9.3101710e+00	2.7911607e+01	-1.2498809e+01	-2.7258051e+01	7.1502757e+00	8.9615038e-01	2.9891583e+01	1.4370256e+01	1.3278904e+01	5.0728138e+00
1.8670000e+03	-1.3866933e+01	-1.1507486e+01	-3.7319950e-01	-8.1774707e+00	-1.0942961e-02	1.0529657e+01	-3.0063482e+00	-3.4349750e+00	-7.3710773e+01	-1.0094016e+01	7.2224132e+00	-2.9673707e+01	1.3660477e+01	-2.5626401e+01	2.1796265e+01	-5.1167876e+00	1.6135332e+01	-1.3176611e+00	1.9746185e+01	2.0561363e+01	2.5920112e+00	-4.4637479e+00	2.7736483e+00	1.4528340e+01	-1.7576075e+01	1.9853812e+01	-2.6149025e+01	-3.4183754e+01	2.4539077e+01	2.7943721e+00	3.3674802e+01	9.6029106e+00	4.9761504e+00	-1.0194778e+01
1.8660000e+03	-2.0685471e+01	-1.7507190e+01	-1.1435913e+01	-1.8006392e+01	-2.1801896e+01	-1.8992323e-02	-1.7145743e+01	-2.2250718e+01	-7.3151695e+01	-2.1759314e+01	1.1162457e+01	-3.1818646e+01	1.3964436e+01	-3.7246310e+01	3.8367600e+01	-9.6050235e+00	5.1104968e+00	-1.6892467e+01	-1.5228974e+00	2.9067662e+01	-1.1806956e+01	-1.6922921e+01	6.0088579e+00	-2.6695363e+00	-1.7531704e+01	4.1603262e+00	-3.5864264e+01	-3.2831813e+01	2.8092399e+01	6.5336225e+00	3.1148216e+01	1.4606477e+01	-1.3512739e+00	-2.0423772e+01
1.8650000e+03	-3.6807688e+01	-1.7511565e+01	-2.0093520e+01	-3.2443628e+01	-3.2468058e+01	-1.1753753e+01	-4.0718476e+01	-4.3348870e+01	-6.0434099e+01	-2.6742290e+01	1.0120895e+01	-2.9477610e+01	1.2613026e+01	-3.9746924e+01	4.5009944e+01	-1.4678212e+01	2.8906994e+00	-2.5712212e+01	-1.5673767e+01	2.9528440e+01	-1.8059514e+01	-2.8048803e+01	3.3541700e+00	-1.9516987e+01	-5.4535704e+00	-1.1439351e+01	-3.8421888e+01	-2.5394215e+01	1.4033015e+01	9.6709216e+00	2.4550385e+01	2.4840975e+01	-7.0683056e+00	-2.3628959e+01
1.8640000e+03	-5.4382734e+01	-1.2607724e+01	-1.8519078e+01	-4.8706165e+01	-2.9503008e+01	-1.7883712e+01	-6.0545816e+01	-5.6986776e+01	-4.6877286e+01	-1.7797868e+01	4.1034614e+00	-2.8054336e+01	8.9859005e+00	-3.4917905e+01	3.8527807e+01	-1.9687515e+01	1.1710134e+01	-2.4848509e+01	-1.9552430e+01	2.4345008e+01	-1.6131268e+01	-3.3848327e+01	-5.6901266e-01	-3.0825236e+01	1.4576574e+01	-2.2612912e+01	-3.2458020e+01	-1.3963958e+01	-8.7968485e+00	7.9694088e+00	1.6390499e+01	3.2564580e+01	-1.5142076e+01	-2.1688177e+01
1.8630000e+03	-6.1338598e+01	-7.5642460e+00	-4.9094140e+00	-6.1555987e+01	-1.6846110e+01	-1.6642327e+01	-6.6034933e+01	-5.4741081e+01	-3.9185253e+01	1.7436563e+00	-7.8833523e+00	-3.0219886e+01	6.2983825e+00	-2.9224261e+01	2.2971898e+01	-2.2976408e+01	2.3139580e+01	-1.8708938e+01	-1.5633732e+01	1.6899778e+01	-1.2864325e+01	-3.4254661e+01	-2.4343032e+00	-3.5867630e+01	3.1951360e+01	-2.9666322e+01	-1.8737255e+01	-1.1481437e+00	-2.6197831e+01	-6.1045381e-01	6.2274617e+00	3.1699729e+01	-2.4541796e+01	-1.8828492e+01
1.8620000e+03	-5.2767225e+01	-6.5463971e+00	1.3500819e+01	-6.6242682e+01	-2.6747406e+00	-1.2344594e+01	-5.6597077e+01	-3.7161937e+01	-3.6884628e+01	2.0059257e+01	-2.6674502e+01	-3.3372243e+01	5.9742179e+00	-2.6427431e+01	6.1398404e+00	-2.2945945e+01	2.4002457e+01	-1.4934336e+01	-1.0278827e+01	7.6071463e+00	-1.4787664e+01	-3.2534732e+01	-2.5127792e+00	-3.6006978e+01	3.6740542e+01	-3.3924339e+01	-4.8653779e-01	8.4156785e+00	-2.9629717e+01	-1.4171625e+01	-8.2175389e+00	2.0217104e+01	-3.0077064e+01	-1.8639706e+01
1.8610000e+03	-3.7169238e+01	-9.8496876e+00	2.4760142e+01	-6.2614074e+01	4.9513483e+00	-1.0799952e+01	-4.1298964e+01	-1.5751213e+01	-3.7025028e+01	2.5674898e+01	-4.9974872e+01	-3.2370706e+01	3.5489044e+00	-2.4582422e+01	-7.2591810e+00	-2.1458174e+01	7.1757322e+00	-1.7235231e+01	-1.1293864e+01	-6.3621101e+00	-2.2424756e+01	-3.1990878e+01	-2.8573478e+00	-3.1832880e+01	2.6843010e+01	-3.4673596e+01	1.6776201e+01	9.4260048e+00	-2.1482381e+01	-2.8703099e+01	-2.7039489e+01	-2.2473543e-01	-2.7704958e+01	-2.1178547e+01
1.8600000e+03	-2.9873494e+01	-1.4230316e+01	2.1258095e+01	-5.6155606e+01	1.9713974e+00	-1.4225592e+01	-3.1532164e+01	-4.6835934e+00	-3.8046551e+01	1.5024163e+01	-7.0510997e+01	-2.5637338e+01	-7.1553408e+00	-1.9731174e+01	-1.8541588e+01	-2.4031039e+01	-2.3223485e+01	-2.2610020e+01	-2.3290188e+01	-2.7459145e+01	-3.0923412e+01	-3.3668755e+01	-4.7164791e+00	-2.4146385e+01	8.5180224e+00	-3.0142411e+01	2.6877385e+01	-3.1965048e-01	-1.1358283e+01	-4.0647576e+01	-4.6296396e+01	-2.5635596e+01	-1.9121856e+01	-2.2189707e+01
1.8590000e+03	-3.9406418e+01	-1.6071982e+01	5.1474090e+00	-5.4013464e+01	-1.0390113e+01	-2.0345881e+01	-3.2584748e+01	-9.0547295e+00	-3.8813587e+01	-6.7189981e+00	-7.8680509e+01	-1.8138507e+01	-2.6241801e+01	-1.1544658e+01	-3.0867479e+01	-3.4963459e+01	-5.6772576e+01	-2.6046258e+01	-4.2933988e+01	-5.4313002e+01	-3.5158523e+01	-3.7042368e+01	-8.2822920e+00	-1.6853227e+01	-9.7160442e+00	-2.0741276e+01	2.5835096e+01	-1.8058609e+01	-8.2477748e+00	-4.7738817e+01	-6.0953149e+01	-5.0873816e+01	-1.0931781e+01	-1.6198439e+01
1.8580000e+03	-6.0209081e+01	-1.4470591e+01	-1.5450901e+01	-5.9585999e+01	-2.6981905e+01	-2.5695338e+01	-4.0516771e+01	-2.1333129e+01	-3.7261626e+01	-3.0435720e+01	-6.9484300e+01	-1.7163075e+01	-4.6595726e+01	-4.7974733e+00	-4.3070269e+01	-5.2414774e+01	-8.5469025e+01	-2.7416590e+01	-5.9834977e+01	-8.1583727e+01	-3.4154175e+01	-4.2108563e+01	-1.4204325e+01	-1.6155014e+01	-2.3453554e+01	-1.0699772e+01	1.4019516e+01	-3.8226784e+01	-1.5596460e+01	-4.8750026e+01	-6.9601445e+01	-7.0759838e+01	-9.6671065e+00	-2.5175646e+00
1.8570000e+03	-7.8279895e+01	-1.1889110e+01	-3.4863443e+01	-7.1095426e+01	-4.1391678e+01	-2.9259593e+01	-4.6449406e+01	-2.9482197e+01	-3.2893181e+01	-4.8688269e+01	-4.8099473e+01	-2.4990490e+01	-6.1262966e+01	-5.4515860e+00	-4.9337473e+01	-6.9064640e+01	-1.0702734e+02	-3.2278669e+01	-6.4345701e+01	-1.0220154e+02	-3.1526834e+01	-5.0005054e+01	-2.4051530e+01	-2.4958684e+01	-3.3529734e+01	-6.4539679e+00	-4.2783758e+00	-5.5863107e+01	-3.1624718e+01	-4.3841540e+01	-7.5720696e+01	-8.1304032e+01	-1.7366389e+01	1.0878189e+01
