q,I,I_baseline,I_diff
11.240116,266.50916,267.194526161676,-0.6853661616759723
11.261922,267.8363,267.6560637543055,0.18023624569451613
11.283729,268.11023,268.1050029019166,0.005227098083423698
11.305535,268.23685,268.5411570095185,-0.30430700951848166
11.327342,268.96393,268.9643446951865,-0.0004146951865209303
11.349148,269.52048,269.3740803324392,0.14639966756084277
11.370955,269.84818,269.76987788125285,0.07830211874716042
11.392761,269.935,270.1513962607587,-0.21639626075869955
11.414567,270.65265,270.51837224834816,0.13427775165183675
11.436374,271.1922,270.8703263283731,0.3218736716269177
11.45818,271.15778,271.2069120183223,-0.049132018322325166
11.479987,271.47659,271.5280905889711,-0.05150058897112331
11.501793,271.56091,271.8337742762077,-0.2728642762077129
11.5236,271.71106,272.12382391444584,-0.41276391444586125
11.545406,272.67694,272.397827553731,0.27911244626898224
11.567213,272.94699,272.65496051665775,0.29202948334227585
11.589019,272.81351,272.89466902948146,-0.08115902948145504
11.610826,272.63373,273.1166819958216,-0.48295199582156556
11.632632,273.04468,273.32064727141346,-0.27596727141343536
11.654439,273.59735,273.5057297814771,0.09162021852290536
11.676245,273.50266,273.6708185525487,-0.16815855254873213
11.698052,274.0907,273.8148937398891,0.2758062601109259
11.719858,273.82007,273.93676743713525,-0.11669743713525804
11.741665,273.73428,274.0355211446186,-0.30124114461858653
11.763471,274.31641,274.11011976109603,0.20629023890398912
11.785278,274.11987,274.1592269939177,-0.03935699391769276
11.807084,274.03586,274.181710476321,-0.14585047632095893
11.828891,275.53751,274.17639853908366,1.3611114609163337
11.850697,275.17786,274.14197374122455,1.035886258775463
11.872504,274.69522,274.0771261748841,0.6180938251159205
11.89431,274.46893,273.9806317267765,0.4882982732235064
11.916117,274.42877,273.85173667427887,0.5770333257211178
11.937923,274.64508,273.6901301172973,0.9549498827026923
11.959729,274.72839,273.49597595723316,1.232414042766834
11.981536,274.15524,273.2695904698419,0.8856495301581049
12.003342,273.48352,273.01131169534847,0.47220830465153085
12.025149,272.66516,272.7216984931813,-0.05653849318127868
12.046955,272.59384,272.401741560894,0.19209843910601876
12.068762,272.32034,272.0523751197047,0.267964880295267
12.090568,272.01663,271.6747237064082,0.3419062935918191
12.112375,271.79813,271.2701749516073,0.5279550483926982
12.134181,270.9397,270.84044650316173,0.09925349683828699
12.155988,270.44086,270.38770305905786,0.05315694094213086
12.177794,270.17026,269.91420807753076,0.2560519224692257
12.199601,269.41165,269.4222779880269,-0.010627988026897128
12.221407,268.4946,268.9144802023594,-0.4198802023594226
12.243214,267.85315,268.39337152747663,-0.5402215274766036
12.26502,267.80829,267.86108891960015,-0.05279891960014993
12.286827,267.26154,267.3192291274634,-0.05768912746339083
12.308633,266.4252,266.769336187522,-0.3441361875219968
12.33044,265.95441,266.2128965396492,-0.25848653964919777
12.352246,265.1655,265.65105253726296,-0.4855525372629472
12.374053,265.37308,265.08468812538655,0.2883918746134668
12.395859,264.45297,264.51420171823213,-0.061231718232136245
12.417666,264.19232,263.9402712916275,0.2520487083725129
12.439472,263.62192,263.3635136905658,0.25840630943417864
12.461279,262.66382,262.784792014304,-0.12097201430401583
12.483085,262.35757,262.2052214790053,0.15234852099473528
12.504892,260.68069,261.62579645081644,-0.9451064508164109
12.526698,260.80417,261.04766210126144,-0.24349210126143817
12.548504,260.52493,260.4710184963096,0.05391150369035813
12.570311,259.76837,259.8958222975422,-0.1274522975422201
12.592117,259.28476,259.32208383801606,-0.037323838016050104
12.613924,258.78436,258.7496861213195,0.03467387868050764
12.63573,258.37811,258.17847490431825,0.19963509568174231
12.657537,257.21021,257.60833048613125,-0.3981204861312335
12.679343,257.03604,257.03932977320005,-0.003289773200037871
12.70115,256.40552,256.4711515904176,-0.06563159041758126
12.722956,256.15732,255.9034714819716,0.253848518028434
12.744763,255.48488,255.3358994672172,0.1489805327828151
12.766569,254.6158,254.76829339206202,-0.15249339206201284
12.788376,253.6842,254.20065861130453,-0.5164586113045289
12.810182,253.80029,253.63284810440783,0.16744189559216238
12.831989,253.50896,253.06419841050575,0.4447615894942487
12.853795,253.08704,252.49421161133836,0.5928283886616441
12.875602,251.74713,251.9227873116476,-0.17565731164759768
12.897408,250.80249,251.3502452232495,-0.5477552232494816
12.919215,250.91473,250.77672950710274,0.13800049289724825
12.941021,250.46922,250.20183658292171,0.2673834170782925
12.962828,249.27826,249.62529973928812,-0.34703973928813525
12.984634,248.76714,249.0471133768874,-0.27997337688739776
13.006441,248.65219,248.4669249010648,0.18526509893519005
13.028247,247.2961,247.8841018044175,-0.5880018044175017
13.050054,246.49136,247.29819490386362,-0.8068349038636313
13.07186,246.41908,246.70816702298208,-0.28908702298207345
13.093666,245.97856,246.112174152159,-0.1336141521590264
13.115473,245.80099,245.50808324045803,0.2929067595419781
13.137279,245.28885,244.89362769565244,0.39522230434755556
13.159086,244.34282,244.2668284954571,0.07599150454288406
13.180892,243.41016,243.62608648682317,-0.21592648682317872
13.202699,243.25458,242.9698783204124,0.28470167958761294
13.224505,242.99469,242.29646476170595,0.698225238294043
13.246312,242.522,241.60438786359322,0.917612136406774
13.268118,241.68979,240.89269892262152,0.7970910773784681
13.289925,241.75127,240.1607341074878,1.5905358925122073
13.311731,240.38593,239.40828208557087,0.9776479144291272
13.333538,239.39793,238.63513412995096,0.7627958700490467
13.355344,238.63469,237.84130497168127,0.7933850283187383
13.377151,237.69855,237.02729965416293,0.6712503458370804
13.398957,237.81825,236.1940773355804,1.6241726644196035
13.420764,238.51413,235.3431209301959,3.171009069804086
13.44257,238.95827,234.47591502966375,4.482354970336246
13.464377,239.63705,233.59394422564458,6.043105774355411
13.486183,239.72952,232.69869310979882,7.030826890201183
13.50799,239.47942,231.79164627378694,7.6877737262130665
13.529796,239.27913,230.87428830926945,8.404841690730564
13.551603,239.67189,229.94810380790682,9.723786192093172
13.573409,239.59685,229.01457736135956,10.582272638640433
13.595216,239.33272,228.07519356128802,11.257526438711977
13.617022,239.48515,227.13143699935262,12.353713000647389
13.638829,239.09619,226.18479226721385,12.911397732786156
13.660635,238.4216,225.2367439565323,13.184856043467704
13.682441,236.68977,224.28877665896837,12.400993341031636
13.704248,234.95622,223.34237496618235,11.613845033817654
13.726054,233.50175,222.39902346983456,11.102726530165427
13.747861,232.10663,221.46020676158537,10.646423238414627
13.769667,231.53584,220.5274094330951,11.008430566904906
13.791474,231.38844,219.6021160760241,11.786323923975914
13.81328,230.87238,218.68581128203272,12.186568717967276
13.835087,229.35504,217.77997964278143,11.575060357218575
13.856893,228.89494,216.88610574993095,12.008834250069043
13.8787,227.88882,216.0056741951421,11.883145804857918
13.900506,226.78258,215.14016957007567,11.642410429924325
13.922313,226.09666,214.2910764663923,11.805583533607717
13.944119,222.75858,213.45987947575256,9.298700524247437
13.965926,220.33551,212.64806318981715,7.687446810182848
13.987732,218.17873,211.85711220024692,6.321617799753085
14.009539,216.12009,211.08851109870264,5.031578901297365
14.031345,214.27322,210.3437444768452,3.929475523154821
14.053152,212.60637,209.62429692633546,2.9820730736645373
14.074958,211.14418,208.93165303883458,2.2125269611654232
14.096765,209.5193,208.26729740613422,1.2520025938657682
14.118571,207.70113,207.63271473724006,0.0684152627599417
14.140378,205.83189,207.0297093848818,-1.197819384881825
14.162184,204.89566,206.46015411267203,-1.5644941126720369
14.183991,203.82298,205.92472386483917,-2.1017438648391646
14.205797,205.39534,205.42252909149914,-0.02718909149913884
14.227603,206.42819,204.950578498903,1.4776115010969875
14.24941,207.23476,204.50585360423347,2.728906395766529
14.271216,207.43776,204.08667069315618,3.351089306843818
14.293023,207.31152,203.69134781839037,3.6201721816096324
14.314829,207.01051,203.3182030629139,3.6923069370861015
14.336636,207.56125,202.9655545183598,4.595695481640206
14.358442,207.35896,202.63172028797655,4.727239712023447
14.380249,206.82072,202.31501847502832,4.50570152497167
14.402055,206.52388,202.01376718278988,4.510112817210114
14.423862,206.8885,201.72628451465906,5.162215485340937
14.445668,207.05957,201.4508885742314,5.608681425768594
14.467475,206.67853,201.18589746510372,5.4926325348962735
14.489281,206.20212,200.9296292908726,5.272490709127396
14.511088,206.12045,200.68040215513506,5.440047844864949
14.532894,205.99005,200.43653416148877,5.553515838511231
14.554701,205.73199,200.19634341353188,5.535646586468118
14.576507,205.53844,199.9581480148624,5.58029198513762
14.598314,205.62012,199.7202660690784,5.89985393092158
14.62012,205.57753,199.48101567977795,6.096514320222042
14.641927,204.75105,199.23871495055923,5.512335049440765
14.663733,204.93837,198.99168198502045,5.946688014979543
14.68554,204.46863,198.73823488676,5.730395113239979
14.707346,203.82961,198.47669175937628,5.352918240623723
14.729153,203.20786,198.20537070646768,5.002489293532335
14.750959,202.16512,197.9225898316325,4.2425301683674945
14.772766,201.19548,197.62666723846917,3.568812761530836
14.794572,200.56729,197.31592103059967,3.251368969400346
14.816378,199.5378,196.98866931427196,2.549130685728045
14.838185,198.5377,196.64323021073707,1.8944697892629279
14.859991,197.6604,196.27792370097046,1.3824762990295483
14.881798,197.00885,195.8912028430584,1.1176471569415867
14.903604,196.10199,195.4824872411563,0.6195027588437085
14.925411,195.32683,195.05220215264058,0.2746278473594259
14.947217,195.0123,194.60138996017798,0.4109100398220278
14.969024,194.35541,194.1313675473326,0.22404245266741896
14.99083,193.69011,193.64386145490909,0.04624854509091847
15.012637,193.11182,193.14082199232539,-0.029001992325390802
15.034443,192.54552,192.62424569481828,-0.0787256948182744
15.05625,192.28821,192.09610010830784,0.1921098916921551
15.078056,191.61423,191.55827408838454,0.05595591161545599
15.099863,190.99255,191.0128473587091,-0.020297358709115088
15.121669,189.89006,190.4619554414265,-0.5718954414265056
15.143476,189.83351,189.90771360014693,-0.07420360014694438
15.165282,189.36531,189.3516652156811,0.013644784318898928
15.187089,188.74478,188.79527959490756,-0.050499594907563505
15.208895,187.74271,188.24003963314408,-0.4973296331440906
15.230702,187.23894,187.68737785808273,-0.44843785808271264
15.252508,187.21275,187.13822949912048,0.07452050087951534
15.274315,186.25359,186.5930813918205,-0.33949139182050203
15.296121,185.93549,186.05249427970676,-0.11700427970677652
15.317928,185.40538,185.51668949898036,-0.11130949898034714
15.339734,184.66872,184.9857715682624,-0.3170515682624
15.36154,184.28639,184.45973387795922,-0.17334387795921202
15.383347,183.63699,183.93825285450524,-0.3012628545052394
15.405153,183.50903,183.42083173591925,0.08819826408074505
15.42696,183.00955,182.90667258530297,0.10287741469701928
15.448766,181.96408,182.3950650014458,-0.430985001445805
15.470573,181.64088,181.8854006207777,-0.24452062077767778
15.492379,181.37076,181.37664013192887,-0.005880131928876153
15.514186,181.36917,180.86749980147036,0.5016701985296379
15.535992,180.74638,180.35669003306435,0.3896899669356344
15.557799,180.29057,179.84333615967668,0.4472338403233209
15.579605,179.46637,179.3269247233719,0.13944527662812334
15.601412,179.04929,178.80733969863726,0.2419503013627491
15.623218,177.96498,178.28460325129456,-0.3196232512945585
15.645025,177.63959,177.75897446552264,-0.11938446552264281
15.666831,177.47284,177.23039285997774,0.2424471400222501
15.688638,177.16389,176.69867868485224,0.46521131514776926
15.710444,176.68091,176.16388974089233,0.5170202591076816
15.732251,175.52951,175.6264937205004,-0.09698372050041826
15.754057,174.74118,175.0873861745311,-0.3462061745310905
15.775864,174.48563,174.5473657816215,-0.06173578162150761
15.79767,174.26488,174.00688506255028,0.25799493744972324
15.819477,173.74825,173.46633489795627,0.28191510204374026
15.841283,172.95689,172.9263582969747,0.030531703025275192
15.86309,172.07976,172.38787235714713,-0.308112357147138
15.884896,171.56688,171.851824603933,-0.28494460393301324
15.906703,171.35735,171.31885451041416,0.03849548958584137
15.928509,170.98083,170.78931667275032,0.1915133272496803
15.950315,170.01625,170.26360404142545,-0.2473540414254387
15.972122,169.61864,169.74229853410222,-0.12365853410221916
15.993928,169.10165,169.22573479578492,-0.12408479578490983
16.015735,168.5446,168.7141239290081,-0.16952392900810764
16.037541,167.91597,168.20755306774183,-0.29158306774183984
16.059348,167.54129,167.70593993028905,-0.16464993028904473
16.081154,167.14455,167.20891071824516,-0.06436071824515466
16.102961,167.15559,166.71592709300336,0.4396629069966309
16.124767,166.65285,166.22638645540866,0.4264635445913427
16.146574,165.98473,165.74008192999625,0.24464807000376254
16.16838,165.32703,165.25719458484556,0.06983541515444358
16.190187,164.65361,164.77814503181244,-0.12453503181245651
16.211993,164.27322,164.30342338100309,-0.0302033810030764
16.2338,163.48235,163.83339532393646,-0.3510453239364608
16.255606,163.38551,163.36839641139315,0.017113588606861185
16.277413,162.73459,162.908411197068,-0.17382119706800836
16.299219,162.18933,162.45344129540254,-0.26411129540252887
16.321026,161.85461,162.0033146064548,-0.14870460645479966
16.342832,161.45442,161.55759499453507,-0.10317499453506684
16.364639,161.68723,161.11569773218608,0.5715322678139216
16.386445,161.06723,160.67693503196273,0.39029496803726715
16.408252,160.21231,160.2410465769123,-0.028736576912308465
16.430058,159.74324,159.80813588442558,-0.0648958844255958
16.451865,159.21652,159.37827779548832,-0.16175779548831315
16.473671,159.20879,158.9514823554383,0.2573076445617062
16.495478,158.58368,158.5275979621194,0.056082037880599955
16.517284,157.83163,158.10672436146695,-0.2750943614669552
16.53909,157.17392,157.6890171400429,-0.515097140042883
16.560897,157.12598,157.27435686220738,-0.14837686220738533
16.582703,156.55603,156.86210901291972,-0.3060790129197244
16.60451,156.05923,156.4514908140937,-0.3922608140936745
16.626316,155.89798,156.04141347046757,-0.1434334704675848
16.648123,155.75262,155.63039596416732,0.12222403583268715
16.669929,155.69704,155.2168139584292,0.48022604157077353
16.691736,155.18149,154.79916442296584,0.3823255770341518
16.713542,154.53825,154.37635964116075,0.1618903588392584
16.735349,154.28372,153.94766984113903,0.33605015886095657
16.757155,153.791,153.51252545639235,0.27847454360764345
16.778962,153.12918,153.0706782559984,0.05850174400160313
16.800768,152.81584,152.62215089120852,0.1936891087914887
16.822575,152.36882,152.16702426239678,0.20179573760322
16.844381,151.92659,151.7055703698474,0.22101963015259685
16.866188,151.1994,151.23826013960422,-0.03886013960422474
16.887994,150.21747,150.76578185145252,-0.5483118514525245
16.909801,150.01964,150.28878499703873,-0.2691449970387225
16.931607,149.82735,149.8073707697,0.019979230300009476
16.953414,149.10152,149.32137128778078,-0.21985128778078433
16.97522,148.98917,148.83063858947435,0.15853141052565434
16.997027,148.44234,148.33480494704023,0.10753505295977561
17.018833,148.1544,147.83365967553055,0.32074032446945466
17.04064,148.0634,147.3270989714017,0.7363010285982909
17.062446,147.50627,146.8153283339872,0.6909416660128045
17.084252,146.5752,146.2988816240649,0.2763183759350909
17.106059,145.81358,145.77866687537417,0.03491312462583096
17.127865,145.55415,145.2558615913735,0.2982884086264903
17.149672,144.78619,144.7316780733671,0.05451192663289817
17.171478,143.96092,144.2076179410139,-0.24669794101390607
17.193285,143.17647,143.68523711026077,-0.5087671102607771
17.215091,142.95067,143.16584487632275,-0.2151748763227488
17.236898,142.48544,142.65024178479447,-0.16480178479446295
17.258704,142.10603,142.13901329591707,-0.03298329591706306
17.280511,141.73564,141.6325801740493,0.1030598259506803
17.302317,141.02086,141.13133026537406,-0.11047026537406168
17.324124,140.46625,140.63575383030815,-0.16950383030814464
17.34593,140.48015,140.14623077394705,0.33391922605295576
17.367737,139.73776,139.66297160526844,0.07478839473156995
17.389543,138.73978,139.1865062799946,-0.446726279994607
17.41135,138.16542,138.7174391643781,-0.5520191643780947
17.433156,138.0343,138.2559279259677,-0.22162792596770942
17.454963,137.73363,137.80157822717308,-0.06794822717307625
17.476769,137.41621,137.35377419495768,0.06243580504232682
17.498576,137.12912,136.9118321122836,0.2172878877163953
17.520382,136.63937,136.47513040957725,0.16423959042276692
17.542189,135.84261,136.0432611249842,-0.2006511249842049
17.563995,135.52011,135.61597874811073,-0.09586874811074608
17.585802,135.29153,135.19283721811792,0.09869278188207886
17.607608,135.02792,134.77329472214672,0.25462527785327893
17.629415,134.52939,134.35690751955818,0.172482480441829
17.651221,133.71133,133.94348060488184,-0.2321506048818378
17.673027,133.56259,133.5329894412878,0.029600558712189695
17.694834,133.3853,133.12517743058038,0.26012256941962164
17.71664,133.02301,132.7198174712027,0.30319252879729675
17.738447,132.09723,132.31693629432846,-0.21970629432846067
17.760253,131.77194,131.91685338290264,-0.14491338290264366
17.78206,131.59433,131.51966860726662,0.07466139273338968
17.803866,131.35649,131.1253370406699,0.23115295933010316
17.825673,130.85129,130.73388803530054,0.11740196469946795
17.847479,130.23796,130.3455777075231,-0.1076177075231044
17.869286,130.08835,129.96077871471803,0.1275712852819595
17.891092,129.65149,129.57975621476643,0.07173378523356178
17.912899,129.13976,129.20290191859428,-0.0631419185942832
17.934705,128.78479,128.83067891302917,-0.04588891302918796
17.956512,128.30257,128.46348724388397,-0.1609172438839721
17.978318,127.78326,128.10168115287235,-0.3184211528723466
18.000125,127.78513,127.74545407690304,0.03967592309695078
18.021931,127.34225,127.39468109040965,-0.052431090409641
18.043738,127.14154,127.04927679289192,0.09226320710808977
18.065544,126.94549,126.7091034443512,0.2363865556488065
18.087351,126.76511,126.3741150219322,0.39099497806780903
18.109157,125.82065,126.04449721803837,-0.22384721803837238
18.130964,125.63747,125.72079957640275,-0.08332957640276106
18.15277,125.58317,125.40334788527734,0.1798221147226542
18.174577,125.07387,125.09238471541586,-0.01851471541586136
18.196383,124.64112,124.78833024108317,-0.14721024108317238
18.218189,124.62247,124.49158616489858,0.13088383510142876
18.239996,124.37948,124.20240709466249,0.17707290533751063
18.261802,123.75807,123.921177449825,-0.1631074498249916
18.283609,123.23766,123.64845658633708,-0.41079658633707083
18.305415,123.35966,123.38464086455089,-0.024980864550883553
18.327222,123.39452,123.12971588288009,0.26480411711990826
18.349028,122.70655,122.88364231394533,-0.1770923139453373
18.370835,122.51932,122.64663900629344,-0.1273190062934475
18.392641,122.61064,122.41874782409221,0.19189217590779606
18.414448,122.47548,122.19988343072237,0.27559656927763854
18.436254,122.0253,121.99014975983921,0.035150240160788826
18.458061,121.82747,121.78991880061453,0.0375511993854758
18.479867,121.52079,121.59959756371688,-0.0788075637168788
18.501674,120.9366,121.41963047066953,-0.483030470669533
18.52348,120.54086,121.25038324569537,-0.7095232456953795
18.545287,120.61675,121.09173860465658,-0.47498860465658765
18.567093,120.84232,120.94286974494538,-0.10054974494538271
18.5889,121.04124,120.80247489861752,0.23876510138248364
18.610706,120.96701,120.66915186500049,0.2978581349995153
18.632513,120.90173,120.54173239276396,0.35999760723603913
18.654319,120.28398,120.41933631135909,-0.13535631135908943
18.676126,120.22739,120.30142389854255,-0.07403389854255238
18.697932,120.18327,120.18732019308335,-0.004050193083358522
18.719739,120.1461,120.07627630761404,0.06982369238596675
18.741545,119.94652,119.96753931522078,-0.021019315220769386
18.763352,119.9446,119.86042577050601,0.08417422949398201
18.785158,119.48593,119.75423125662375,-0.2683012566237579
18.806964,119.43723,119.64833506563835,-0.21110506563834974
18.828771,119.57015,119.54184826382597,0.0283017361740292
18.850577,119.33865,119.43367090870265,-0.09502090870265079
18.872384,119.67778,119.32273126191636,0.3550487380836387
18.89419,119.41894,119.20786267979955,0.21107732020045944
18.915997,118.991,119.08823508377158,-0.09723508377157941
18.937803,118.80819,118.96322610201557,-0.15503610201557194
18.95961,118.99427,118.83211624350577,0.16215375649423436
18.981416,118.81037,118.69403109435648,0.11633890564353067
19.003223,118.52859,118.54825667760797,-0.01966667760797236
19.025029,118.60405,118.39419451726668,0.20985548273331744
19.046836,118.43451,118.23122651564249,0.2032834843575131
19.068642,117.98232,118.05894113018894,-0.0766211301889399
19.090449,117.94255,117.87712707816316,0.0654229218368414
19.112255,117.86005,117.68549656369393,0.1745534363060699
19.134062,117.96029,117.48382690823415,0.4764630917658508
19.155868,117.68892,117.27206794898777,0.4168520510122278
19.177675,117.3122,117.05058311572007,0.26161688427993113
19.199481,117.14632,116.82011764757125,0.3262023524287514
19.221288,116.90114,116.58167210020336,0.3194678997966349
19.243094,116.3903,116.33655988772205,0.05374011227794995
19.264901,115.85339,116.08640151031236,-0.2330115103123518
19.286707,115.65186,115.8328709804218,-0.18101098042180297
19.308514,115.3744,115.57740938665535,-0.20300938665535284
19.33032,115.26601,115.32127691248334,-0.05526691248334714
19.352126,114.49586,115.06553083064539,-0.5696708306453928
19.373933,114.71429,114.8111732407337,-0.09688324073368904
19.395739,114.51036,114.55863658397043,-0.048276583970420006
19.417546,114.02635,114.30825653417811,-0.2819065341781197
19.439352,114.31518,114.06032057571015,0.2548594242898474
19.461159,114.02548,113.81483435696674,0.21064564303325994
19.482965,113.90505,113.5720525223589,0.33299747764110066
19.504772,113.32848,113.33243700259024,-0.003957002590240677
19.526578,112.88406,113.09676818203756,-0.21270818203755937
19.548385,112.85748,112.86582249848635,-0.00834249848635693
19.570191,112.61526,112.64016377742223,-0.024903777422224493
19.591998,112.16506,112.42034752300042,-0.255287523000419
19.613804,112.07693,112.20690439055839,-0.1299743905583881
19.635611,111.95936,112.000109828247,-0.040749828247001574
19.657417,111.74084,111.80010942790668,-0.05926942790667056
19.679224,111.76681,111.60700811025853,0.15980188974147325
19.70103,111.69138,111.42085162450489,0.270528375495104
19.722837,111.16554,111.24184385065348,-0.07630385065348833
19.744643,110.90878,111.07045209065545,-0.16167209065545762
19.76645,110.767,110.90706745177661,-0.14006745177661628
19.788256,110.2731,110.75191948157821,-0.4788194815782134
19.810063,110.31499,110.60509777705785,-0.2901077770578553
19.831869,110.48667,110.46621313847184,0.020456861528160175
19.853676,110.64032,110.3345863263379,0.3057336736621039
19.875482,110.37473,110.20955849177136,0.16517150822863869
19.897289,110.03734,110.09076579719763,-0.053425797197633074
19.919095,110.22501,109.97800776952,0.2470022304799926
19.940901,110.0854,109.87103060259875,0.21436939740125638
19.962708,109.6697,109.76982214862463,-0.10012214862462088
19.984514,109.34248,109.67458109178847,-0.33210109178847347
20.006321,109.55904,109.58540611130682,-0.02636611130682809
20.028127,109.66868,109.50206383992604,0.16661616007395708
20.049934,109.59946,109.42429460183706,0.17516539816293175
20.07174,109.38262,109.35200349133169,0.030616508668316555
20.093547,109.27559,109.28526868332855,-0.009678683328559146
20.115353,109.12606,109.22419886113272,-0.09813886113272474
20.13716,109.26905,109.16889305369324,0.10015694630675398
20.158966,109.1804,109.11935226791579,0.06104773208421932
20.180773,108.96384,109.07567703243029,-0.11183703243028731
20.202579,109.22989,109.03802864507824,0.19186135492175538
20.224386,109.24472,109.00645668516823,0.23826331483176943
20.246192,109.14004,108.98119997055169,0.15884002944831366
20.267999,108.90049,108.96273079188865,-0.062240791888640956
20.289805,108.91969,108.9516786338407,-0.03198863384069739
20.311612,108.72808,108.94861084039375,-0.22053084039374937
20.333418,108.66096,108.9540628332947,-0.29310283329469655
20.355225,108.91219,108.9683495963417,-0.056159596341700535
20.377031,108.71121,108.99149307725573,-0.2802830772557314
20.398838,108.74894,109.02345915895715,-0.2745191589571476
20.420644,108.93679,109.0639335123016,-0.12714351230160048
20.442451,108.68985,109.11232736193547,-0.4224773619354636
20.464257,109.00243,109.16792490639689,-0.16549490639688713
20.486063,109.02377,109.22958789888841,-0.2058178988884123
20.50787,109.05777,109.29601270794682,-0.23824270794681013
20.529676,109.61435,109.3656899815872,0.2486600184128065
20.551483,109.93069,109.43687221071491,0.4938177892850888
20.573289,109.83746,109.50805516227621,0.3294048377237857
20.595096,109.96803,109.57815445344882,0.3898755465511812
20.616902,109.65039,109.64640128013735,0.003988719862647372
20.638709,109.57452,109.712390151385,-0.1378701513849876
20.660515,109.90923,109.77571955385164,0.13351044614834962
20.682322,109.93977,109.83585021987558,0.10391978012441427
20.704128,109.94202,109.89237528433293,0.04964471566707118
20.725935,109.94786,109.94499112871289,0.0028688712871201005
20.747741,110.11288,109.9934435753993,0.11943642460070691
20.769548,109.96209,110.03748130770133,-0.07539130770132374
20.791354,110.38369,110.07697156144575,0.30671843855425607
20.813161,110.39975,110.11170628915383,0.28804371084616776
20.834967,110.21351,110.14177337745383,0.07173662254616886
20.856774,110.14079,110.16754005882403,-0.02675005882403525
20.87858,110.03606,110.18944494587119,-0.15338494587118134
20.900387,110.22367,110.20789995909973,0.015770040900264348
20.922193,110.31648,110.22316374807342,0.09331625192658066
20.944,110.35371,110.2355106834308,0.11819931656920346
20.965806,110.17355,110.24530789493303,-0.07175789493302887
20.987613,110.41457,110.25303984151788,0.1615301584821225
21.009419,110.61688,110.25911933071055,0.3577606692894477
21.031226,110.52306,110.2641189891615,0.2589410108384982
21.053032,110.29347,110.26895011606759,0.024519883932413222
21.074838,110.25431,110.2747767780365,-0.020466778036492883
21.096645,110.36709,110.28278747947209,0.08430252052791332
21.118451,110.28224,110.2941503048779,-0.011910304877901012
21.140258,109.91135,110.31011717409966,-0.39876717409966034
21.162064,109.83611,110.33192812600646,-0.4958181260064549
21.183871,110.00744,110.36042446954607,-0.35298446954607243
21.205677,110.35182,110.39595171591328,-0.0441317159132808
21.227484,110.42664,110.43850244041253,-0.011862440412528485
21.24929,110.53442,110.48802516941097,0.04639483058902272
21.271097,110.59621,110.54445659605442,0.05175340394558248
21.292903,110.96021,110.60777962151904,0.35243037848096037
21.31471,110.83266,110.67802868240359,0.15463131759641158
21.336516,110.54195,110.75557262580465,-0.2136226258046463
21.358323,110.66943,110.84093338374497,-0.17150338374496243
21.380129,110.78323,110.93441936116832,-0.1511893611683206
21.401936,110.76225,111.03616756916762,-0.27391756916762233
21.423742,110.91811,111.14616394412474,-0.22805394412473845
21.445549,111.05473,111.26412057839413,-0.209390578394121
21.467355,111.42918,111.3895216006332,0.03965839936680027
21.489162,111.54404,111.52164184594409,0.022398154055906616
21.510968,111.47878,111.65979565710549,-0.1810156571054904
21.532775,111.86015,111.80331970146602,0.05683029853398125
21.554581,112.2751,111.95136973730897,0.3237302626910292
21.576388,112.44597,112.10315810367389,0.3428118963261113
21.598194,112.16237,112.25820775625208,-0.09583775625208091
21.62,112.23919,112.41636825715509,-0.1771782571550915
21.641807,112.85561,112.57739344670395,0.27821655329604766
21.663613,112.80599,112.7408600947406,0.06512990525939699
21.68542,112.77632,112.9066154175166,-0.13029541751660645
21.707226,113.07966,113.07457145434702,0.0050885456529812245
21.729033,113.52122,113.2445100670216,0.27670993297840596
21.750839,113.26469,113.41621819142016,-0.15152819142015517
21.772646,113.61378,113.58975183427263,0.024028165727372652
21.794452,113.69807,113.7650155887644,-0.06694558876439771
21.816259,113.80444,113.94193799610491,-0.1374979961049121
21.838065,114.01192,114.12038075550939,-0.10846075550938394
21.859872,114.26642,114.30006818540798,-0.03364818540798353
21.881678,114.67486,114.48061626168382,0.19424373831617459
21.903485,114.65826,114.66160738105434,-0.0033473810543398486
21.925291,114.66272,114.84281547461319,-0.18009547461319642
21.947098,115.05802,115.02401113494297,0.03400886505703227
21.968904,114.96523,115.20478496629788,-0.23955496629787376
21.990711,115.3437,115.38476145827424,-0.04106145827424257
22.012517,115.8345,115.56332563169104,0.27117436830896224
22.034324,115.60081,115.73982152504945,-0.13901152504945458
22.05613,115.95489,115.91385718818705,0.04103281181295415
22.077937,116.36209,116.08490177647768,0.277188223522316
22.099743,116.48103,116.25246532000476,0.22856467999524455
22.12155,116.52165,116.41632734529439,0.10532265470560276
22.143356,116.52561,116.57649170164504,-0.05088170164503936
22.165163,116.49214,116.73306686398614,-0.2409268639861324
22.186969,116.84221,116.88611051573183,-0.043900515731834844
22.208775,117.24491,117.03543949901928,0.2094705009807285
22.230582,117.25921,117.18082683795748,0.07838316204251328
22.252388,117.4045,117.32225171529716,0.08224828470284251
22.274195,117.49598,117.45977128414424,0.03620871585576424
22.296001,117.75948,117.59352449865509,0.16595550134491077
22.317808,117.75027,117.72368638820355,0.026583611796453965
22.339614,117.86114,117.85059611768285,0.010543882317151088
22.361421,117.73712,117.97461934536382,-0.23749934536381545
22.383227,118.15714,118.09613224216572,0.06100775783427537
22.405034,118.39759,118.21527356602154,0.18231643397845687
